startTime,open,high,low,close,volume
2019-12-30,2021.125,2071.5,2003.0,2035.25,362202.78965
2019-12-31,2035.25,2038.5,2028.25,2028.75,0.0
2020-01-01,2028.75,2038.5,2019.25,2025.75,0.0
2020-01-02,2025.75,2038.5,2000.5,2000.5,0.0
2020-01-03,2000.5,2031.0,1998.5,2001.75,0.0
2020-01-04,2001.75,2032.0,2000.5,2007.25,0.0
2020-01-05,2007.25,2032.25,1999.5,2000.5,99.82495
2020-01-06,2000.5,2005.5,2000.25,2005.5,8700.14795
2020-01-07,2005.5,2022.25,2005.5,2022.25,3428.5296
2020-01-08,2022.25,2065.0,2018.0,2065.0,106570.9255
2020-01-09,2065.0,2095.0,2060.0,2095.0,0.0
2020-01-10,2095.0,2108.25,2095.0,2108.25,1783.745525
2020-01-11,2108.25,2141.5,2107.0,2141.5,317.975
2020-01-12,2141.5,2217.25,2091.75,2116.25,15188.8347
2020-01-13,2116.25,2226.0,2081.25,2104.5,47808.5113
2020-01-14,2104.5,2114.5,2081.5,2108.0,9566.572275
2020-01-15,2108.0,2140.75,2108.0,2111.75,361.672925
2020-01-16,2111.75,2129.75,2101.25,2129.75,47.278125
2020-01-17,2129.75,2154.75,2129.75,2154.75,11816.73075
2020-01-18,2154.75,2166.0,2154.75,2166.0,12306.805025
2020-01-19,2166.0,2200.0,2162.25,2193.0,20597.933975
2020-01-20,2193.0,2208.25,2189.5,2208.25,24251.656525
2020-01-21,2208.25,2210.0,2198.0,2210.0,19843.711325
2020-01-22,2210.0,2210.0,2210.0,2210.0,0.0
2020-01-23,2210.0,2210.5,2210.0,2210.25,1192.12265
2020-01-24,2210.25,2210.25,2199.5,2203.75,2210.0
2020-01-25,2203.75,2203.75,2165.0,2185.25,2167.4301
2020-01-26,2185.25,2198.5,2165.0,2195.5,3319.95485
2020-01-27,2195.5,2197.25,2192.25,2196.5,0.0
2020-01-28,2196.5,2202.75,2196.5,2201.5,0.0
2020-01-29,2201.5,2224.75,2200.5,2224.75,9134.0466
2020-01-30,2224.75,2241.75,2224.75,2241.75,0.0
2020-01-31,2241.75,2257.25,2233.75,2257.25,0.0
2020-02-01,2257.25,2265.0,2212.5,2265.0,233.3833
2020-02-02,2265.0,2272.5,2264.75,2272.0,4956.858325
2020-02-03,2272.0,2277.5,2264.75,2275.5,0.0
2020-02-04,2275.5,2280.5,2271.5,2278.0,0.0
2020-02-05,2278.0,2290.0,2264.75,2290.0,18805.305
2020-02-06,2290.0,2327.75,2289.5,2306.5,32940.071925
2020-02-07,2306.5,2326.75,2306.5,2326.75,5603.279375
2020-02-08,2326.75,2326.75,2319.25,2322.5,8667.763275
2020-02-09,2322.5,2347.0,2322.5,2337.0,9787.8724
2020-02-10,2337.0,2349.75,2336.75,2349.75,4.934475
2020-02-11,2349.75,2370.0,2349.75,2370.0,526.371775
2020-02-12,2370.0,2385.5,2358.25,2385.5,0.0
2020-02-13,2385.5,2398.75,2369.75,2398.75,96.189875
2020-02-14,2398.75,2410.5,2398.75,2410.5,253.82565
2020-02-15,2410.5,2432.0,2410.5,2432.0,0.0
2020-02-16,2432.0,2432.0,2399.75,2427.0,5101.120525
2020-02-17,2427.0,2427.5,2423.0,2423.0,0.0
2020-02-18,2423.0,2443.5,2419.75,2439.0,774.670975
2020-02-19,2439.0,2464.0,2430.5,2464.0,5253.5871
2020-02-20,2464.0,2492.0,2422.0,2457.75,139539.75
2020-02-21,2457.75,2474.25,2446.5,2456.5,10833.616025
2020-02-22,2456.5,2456.5,2456.5,2456.5,736.95
2020-02-23,2456.5,2456.5,2456.5,2456.5,0.0
2020-02-24,2456.5,2456.5,2445.0,2445.0,1719.55
2020-02-25,2445.0,2456.5,2424.75,2444.25,0.0
2020-02-26,2444.25,2456.5,2419.25,2420.25,2135.43955
2020-02-27,2420.25,2427.25,2405.0,2417.0,61.636675
2020-02-28,2417.0,2420.75,2395.25,2409.25,12211.80985
2020-02-29,2409.25,2411.0,2394.5,2396.25,0.0
2020-03-01,2396.25,2400.25,2351.0,2356.5,16252.613375
2020-03-02,2356.5,2366.0,2340.75,2359.25,235.925
2020-03-03,2359.25,2363.0,2307.5,2333.0,694.8
2020-03-04,2333.0,2337.5,2323.0,2330.5,4136.23545
2020-03-05,2330.5,2334.5,2269.75,2306.75,1383.296475
2020-03-06,2306.75,2316.0,2274.5,2315.75,160.4988
2020-03-07,2315.75,2316.0,2306.5,2306.5,0.0
2020-03-08,2306.5,2316.0,2276.75,2289.75,22204.2346
2020-03-09,2290.75,2295.5,2255.5,2263.5,23589.08515
2020-03-10,2263.5,2270.25,2251.5,2264.5,73.386
2020-03-11,2264.5,2265.0,2234.75,2240.5,2698.85
2020-03-12,2240.5,2314.5,2210.25,2303.25,2438.79915
2020-03-13,2303.75,2401.25,2298.5,2399.5,0.0
2020-03-14,2399.5,2412.75,2298.5,2407.25,45067.9267
2020-03-15,2407.25,2407.25,2350.75,2353.75,9.3444
2020-03-16,2353.75,2372.25,2339.5,2343.75,235.075
2020-03-17,2343.75,2350.75,2306.5,2306.5,0.0
2020-03-18,2306.5,2318.75,2263.75,2263.75,0.0
2020-03-19,2263.75,2287.25,2243.75,2257.25,0.0
2020-03-20,2257.25,2328.0,2249.0,2280.25,27.9136
2020-03-21,2280.25,2288.0,2273.75,2278.25,73.5931
2020-03-22,2278.25,2285.5,2266.25,2266.75,0.0
2020-03-23,2266.75,2285.5,2249.0,2258.0,0.0
2020-03-24,2258.0,2285.5,2258.0,2265.25,0.0
2020-03-25,2265.25,2285.5,2264.0,2269.5,0.0
2020-03-26,2269.5,2285.5,2246.5,2256.25,67.545
2020-03-27,2256.25,2256.5,2242.0,2242.0,72.3051
2020-03-28,2242.0,2255.0,2239.0,2239.5,2255.0
2020-03-29,2239.5,2255.0,2219.0,2219.0,0.0
2020-03-30,2219.0,2219.0,2202.0,2205.0,13237.072
2020-03-31,2205.0,2205.0,2192.5,2196.0,0.0
2020-04-01,2196.0,2196.5,2178.5,2180.0,2617.58795
2020-04-02,2180.0,2180.0,2168.0,2180.0,13080.4731
2020-04-03,2180.0,2199.5,2177.0,2190.0,219.225
2020-04-04,2190.0,2202.0,2185.0,2195.0,0.0
2020-04-05,2195.0,2197.5,2185.0,2197.5,0.0
2020-04-06,2197.5,2202.5,2185.0,2201.5,11001.5363
2020-04-07,2201.5,2202.5,2201.5,2202.5,3375.992
2020-04-08,2202.5,2218.5,2202.5,2218.5,2224.74525
2020-04-09,2218.5,2229.5,2218.5,2228.5,11.5882
2020-04-10,2228.5,2228.5,2225.0,2225.0,0.0
2020-04-11,2225.0,2228.5,2220.5,2228.5,0.0
2020-04-12,2228.5,2228.5,2190.0,2205.5,5549.332
2020-04-13,2205.5,2208.0,2202.5,2202.5,0.0
2020-04-14,2202.5,2203.5,2199.0,2199.0,27.7074
2020-04-15,2199.0,2199.0,2187.0,2187.5,0.0
2020-04-16,2187.5,2199.0,2178.0,2179.0,9.1686
2020-04-17,2179.0,2183.0,2178.5,2183.0,0.0
2020-04-18,2183.0,2183.0,2181.0,2183.0,0.0
2020-04-19,2183.0,2183.0,2165.5,2175.5,4.341
2020-04-20,2175.5,2203.0,2158.5,2158.5,3422.8947
2020-04-21,2158.5,2168.0,2147.5,2148.5,107.425
2020-04-22,2148.5,2149.5,2135.5,2137.0,4208.51135
2020-04-23,2137.0,2157.5,2076.5,2125.0,514181.94715
2020-04-24,2125.0,2150.0,2109.0,2142.0,90124.70995
2020-04-25,2142.0,2165.0,2098.5,2156.5,37609.81515
2020-04-26,2156.5,2167.0,2124.0,2147.5,25856.99865
2020-04-27,2147.5,2167.0,2104.0,2147.0,10958.31845
2020-04-28,2147.0,2155.0,2140.0,2148.5,9710.3636
2020-04-29,2148.5,2179.5,2146.0,2177.5,208630.7159
2020-04-30,2177.5,2851.5,2176.5,2542.5,206358.43445
2020-05-01,2542.5,2596.5,2542.5,2596.5,108418.42835
2020-05-02,2596.5,2637.0,2585.0,2606.5,44827.58075
2020-05-03,2606.5,2655.0,2603.0,2642.5,38224.10715
2020-05-04,2642.5,2673.0,2617.5,2617.5,10931.05125
2020-05-05,2618.5,2744.0,2597.0,2599.0,8316.96045
2020-05-06,2601.5,2630.5,2574.5,2630.5,15220.0938
2020-05-07,2630.5,2722.5,2629.5,2700.0,323928.1191
2020-05-08,2700.0,2746.5,2608.0,2736.5,187541.48935
2020-05-09,2736.5,2942.5,2723.0,2909.5,59399.50435
2020-05-10,2909.5,2923.5,2620.5,2718.0,69907.08925
2020-05-11,2718.0,2817.5,2610.0,2677.0,151065.61975
2020-05-12,2677.0,2768.0,2674.0,2740.5,15273.1492
2020-05-13,2740.5,2928.5,2740.5,2911.0,5819.8154
2020-05-14,2911.0,3113.0,2900.5,3087.0,94512.00495
2020-05-15,3087.0,3101.0,2886.5,2935.5,28034.10875
2020-05-16,2935.5,3010.0,2908.5,2939.5,3817.2378
2020-05-17,2939.5,3092.5,2930.5,3043.5,842.67335
2020-05-18,3043.5,3116.5,2988.5,3062.5,50953.5531
2020-05-19,3062.5,3132.5,2985.0,3073.0,13713.9609
2020-05-20,3075.5,3087.0,2928.0,2981.0,15857.1296
2020-05-21,2981.0,3036.0,2868.0,2869.5,77453.9755
2020-05-22,2869.5,2908.5,2869.5,2876.5,16315.045
2020-05-23,2876.5,2913.0,2876.5,2879.0,45566.4088
2020-05-24,2879.0,2920.5,2869.5,2890.5,24410.80045
2020-05-25,2890.5,2894.0,2872.5,2872.5,7714.55895
2020-05-26,2872.5,2885.0,2860.0,2875.5,20609.36265
2020-05-27,2875.5,2895.0,2853.5,2892.5,31666.6349
2020-05-28,2892.5,3027.0,2890.0,3012.5,34289.6402
2020-05-29,3012.5,3043.0,2956.5,2956.5,49754.24055
2020-05-30,2956.5,3070.5,2946.5,3056.5,18269.76475
2020-05-31,3056.5,3063.5,2969.0,2987.0,15355.4874
2020-06-01,2987.0,3266.5,2978.5,3240.0,104598.3028
2020-06-02,3240.0,3267.5,2979.5,3052.0,110634.2488
2020-06-03,3052.0,3066.0,3012.5,3034.0,64822.142
2020-06-04,3034.0,3064.0,2966.5,3046.0,85521.75745
2020-06-05,3046.0,3068.0,2986.5,2987.0,59185.03635
2020-06-06,2987.0,3021.0,2968.0,3000.5,53911.2499
2020-06-07,3000.5,3033.0,2940.5,3019.0,51175.56755
2020-06-08,3019.0,3044.0,3006.5,3032.5,16495.98105
2020-06-09,3032.5,3076.5,2998.5,3050.5,31541.87485
2020-06-10,3050.5,3107.0,3023.0,3076.5,2605.92095
2020-06-11,3076.5,3101.0,2977.0,2985.0,16552.5236
2020-06-12,2985.0,2989.5,2938.5,2984.0,12471.3159
2020-06-13,2984.0,3011.5,2972.5,2984.0,25713.69335
