startTime,open,high,low,close,volume
2021-01-19,14438.0,14929.0,14304.0,14304.0,68137.0797
2021-01-20,14304.0,14363.0,13702.0,14182.0,38800.7001
2021-01-21,14003.0,14215.0,13170.0,13176.0,2037630.1963
2021-01-22,13176.0,13594.0,13057.0,13250.0,114879.757
2021-01-23,13250.0,13250.0,12590.0,13194.0,44758.954
2021-01-24,13194.0,13219.0,13021.0,13172.0,161814.9565
2021-01-25,13213.0,13458.0,13012.0,13182.0,608689.0693
2021-01-26,13182.0,13183.0,12858.0,13100.0,100357.2015
2021-01-27,13100.0,13100.0,12828.0,12900.0,397153.0634
2021-01-28,12900.0,13200.0,12783.0,13169.0,689686.4791
2021-01-29,13169.0,15081.0,12863.0,13697.0,1818791.2308
2021-01-30,13697.0,14401.0,13059.0,13717.0,106537.246
2021-01-31,13717.0,13719.0,13352.0,13647.0,158299.7049
2021-02-01,13647.0,14230.0,13631.0,13787.0,52186.2558
2021-02-02,13787.0,14713.0,13535.0,14520.0,111489.9709
2021-02-03,14520.0,15500.0,14048.0,15500.0,214139.3723
2021-02-04,15500.0,15942.0,15042.0,15329.0,310273.2226
2021-02-05,15329.0,15899.0,15064.0,15600.0,858283.8297
2021-02-06,15600.0,16804.0,15381.0,15441.0,953651.4163
2021-02-07,15441.0,15504.0,14600.0,15231.0,80471.4622
2021-02-08,15231.0,18853.0,14999.0,18853.0,2339154.902
2021-02-09,18853.0,19285.0,18373.0,18900.0,37769.7009
2021-02-10,18900.0,19109.0,17888.0,18241.0,277796.9364
2021-02-11,18241.0,19748.0,17825.0,19596.0,133185.9837
2021-02-12,19596.0,19934.0,18862.0,19300.0,157956.375
2021-02-13,19300.0,19300.0,19300.0,19300.0,312.66
