startTime,open,high,low,close,volume
2020-02-23,2469.5,2470.0,2465.25,2465.25,0.0
2020-02-24,2465.25,2469.5,2457.75,2457.75,0.0
2020-02-25,2457.75,2469.5,2448.0,2448.0,0.0
2020-02-26,2448.0,2469.5,2415.75,2434.5,1179.698175
2020-02-27,2434.5,2442.5,2412.25,2427.0,2502.65035
2020-02-28,2427.0,2427.0,2402.75,2426.75,0.0
2020-02-29,2426.75,2427.0,2400.5,2415.0,0.0
2020-03-01,2415.0,2442.75,2384.5,2384.5,11169.20315
2020-03-02,2384.5,2412.5,2367.75,2380.25,0.0
2020-03-03,2380.25,2403.0,2348.5,2348.5,28834.16855
2020-03-04,2348.5,2348.5,2328.25,2329.75,17032.994125
2020-03-05,2329.75,2335.0,2307.0,2331.75,3636.62895
2020-03-06,2331.75,2332.75,2312.0,2325.5,10403.130925
2020-03-07,2325.5,2325.5,2317.0,2317.0,0.0
2020-03-08,2317.0,2325.5,2288.5,2293.5,29974.37185
2020-03-09,2293.5,2293.5,2254.25,2255.0,20629.62595
2020-03-10,2255.0,2255.0,2253.75,2255.0,0.0
2020-03-11,2255.0,2262.5,2224.25,2235.5,50986.383625
2020-03-12,2235.5,2303.5,2197.75,2298.25,13430.270275
2020-03-13,2298.25,2458.75,2276.5,2395.5,487490.70105
2020-03-14,2395.5,2431.5,2338.5,2362.25,441620.04605
2020-03-15,2362.25,2362.25,2333.25,2343.75,8811.18385
2020-03-16,2343.75,2343.75,2331.75,2338.5,0.0
2020-03-17,2338.5,2343.75,2299.0,2299.0,0.0
2020-03-18,2299.0,2312.75,2256.5,2256.5,56.111125
2020-03-19,2256.5,2282.25,2236.5,2237.25,0.223725
2020-03-20,2237.25,2286.75,2237.25,2248.25,0.0
2020-03-21,2248.25,2285.5,2237.25,2243.25,0.0
2020-03-22,2243.25,2284.75,2237.25,2237.25,0.0
2020-03-23,2237.25,2247.75,2237.25,2237.25,0.0
2020-03-24,2237.25,2237.25,2237.25,2237.25,0.0
2020-03-25,2237.25,2282.5,2237.25,2238.25,0.0
2020-03-26,2238.25,2282.75,2234.0,2243.75,590.3231
2020-03-27,2243.75,2253.5,2233.25,2251.0,61.2118
2020-03-28,2251.0,2253.0,2243.0,2243.0,234.8891
2020-03-29,2243.0,2254.0,2229.5,2236.5,11486.40655
2020-03-30,2236.5,2236.5,2212.0,2222.5,19649.0167
2020-03-31,2222.5,2222.5,2212.5,2212.5,5.7525
2020-04-01,2212.5,2213.5,2198.0,2207.0,3975.60525
2020-04-02,2207.0,2208.0,2174.5,2195.5,13355.631
2020-04-03,2195.5,2204.0,2180.0,2194.0,1639.959
2020-04-04,2194.0,2209.5,2194.0,2201.5,0.2194
2020-04-05,2201.5,2203.0,2200.0,2201.5,14.30975
2020-04-06,2201.5,2216.0,2201.5,2214.5,10839.38585
2020-04-07,2214.5,2225.0,2205.0,2222.5,461.478
2020-04-08,2222.5,2240.0,2222.5,2233.5,3468.5976
2020-04-09,2233.5,2243.5,2233.5,2243.5,17.69665
2020-04-10,2243.5,2243.5,2235.0,2235.0,2.9055
2020-04-11,2235.0,2240.0,2235.0,2236.5,6.72
2020-04-12,2236.5,2236.5,2199.0,2219.5,6055.5284
2020-04-13,2219.5,2224.0,2217.0,2217.5,0.0
2020-04-14,2217.5,2218.5,2207.5,2213.5,45.6167
2020-04-15,2213.5,2214.5,2199.0,2201.5,390.55525
2020-04-16,2201.5,2202.0,2191.0,2191.5,31.4718
2020-04-17,2191.5,2200.5,2181.5,2189.0,26.178
2020-04-18,2189.0,2199.0,2189.0,2193.5,3.0786
2020-04-19,2193.5,2193.5,2183.0,2186.5,45.2571
2020-04-20,2186.5,2211.5,2178.0,2179.5,667.27635
2020-04-21,2179.5,2179.5,2164.0,2164.0,1876.07835
2020-04-22,2164.0,2164.0,2142.5,2148.0,4258.06
2020-04-23,2148.0,2168.0,2061.0,2145.5,512827.68685
2020-04-24,2145.5,2189.0,2125.5,2158.0,64398.56445
2020-04-25,2158.0,2176.5,2114.0,2168.0,33006.6892
2020-04-26,2168.0,2191.5,2135.0,2160.5,24049.1284
2020-04-27,2160.5,2194.0,2109.0,2152.5,10993.32695
2020-04-28,2152.5,2157.5,2145.5,2157.5,14286.38535
2020-04-29,2157.5,2191.0,2154.5,2189.5,212315.3977
2020-04-30,2189.5,2869.0,2188.5,2557.0,187754.3297
2020-05-01,2557.0,2601.5,2554.0,2600.0,132646.4277
2020-05-02,2597.0,2639.5,2587.0,2608.0,27920.0967
2020-05-03,2610.5,2657.0,2582.0,2644.5,34179.8142
2020-05-04,2644.5,2671.0,2585.0,2615.5,44192.75395
2020-05-05,2615.5,2623.5,2591.5,2592.0,8307.17125
2020-05-06,2592.0,2661.5,2592.0,2612.5,14436.7877
2020-05-07,2616.5,2960.0,2616.5,2838.0,691050.69555
2020-05-08,2838.0,2860.0,2761.5,2793.5,88040.7622
2020-05-09,2789.5,2939.5,2765.5,2920.0,87681.60565
2020-05-10,2931.0,2939.5,2632.5,2727.0,28330.97555
2020-05-11,2727.0,2830.0,2664.0,2687.0,114988.5197
2020-05-12,2687.0,2779.5,2685.0,2752.5,37470.85035
2020-05-13,2752.5,2935.5,2752.5,2917.0,27785.07955
2020-05-14,2917.0,3122.0,2907.0,3087.0,91224.102
2020-05-15,3087.0,3102.0,2861.5,2936.5,42603.0336
2020-05-16,2936.5,3011.0,2906.5,2946.0,7108.261
2020-05-17,2946.0,3093.0,2930.5,3043.0,1005.83865
2020-05-18,3043.0,3126.0,2986.5,3050.5,31653.0287
2020-05-19,3050.5,3129.0,2981.5,3072.5,41696.0137
2020-05-20,3073.0,3086.0,2928.0,3002.5,12890.8544
2020-05-21,3002.5,3020.5,2873.0,2873.0,7744.34635
2020-05-22,2873.0,2946.0,2869.0,2876.0,64440.5774
2020-05-23,2876.0,2952.5,2862.5,2865.0,31010.13665
2020-05-24,2865.0,2952.0,2851.0,2890.0,30945.81615
2020-05-25,2890.0,2894.0,2866.5,2881.0,56722.771
2020-05-26,2881.0,2883.0,2858.0,2874.0,27360.1994
2020-05-27,2874.0,2897.5,2851.0,2888.5,40735.37125
2020-05-28,2888.5,3021.0,2882.0,3017.0,38692.03095
2020-05-29,3017.0,3038.5,2944.0,2955.0,104203.8502
2020-05-30,2955.0,3068.5,2941.0,3058.0,18036.81305
2020-05-31,3058.0,3059.0,2967.0,2986.0,26757.33425
2020-06-01,2986.0,3438.5,2975.0,3298.5,571317.33055
2020-06-02,3298.5,3324.0,3010.0,3064.5,444632.89185
2020-06-03,3064.5,3086.5,2807.0,2918.5,416409.7227
2020-06-04,2918.5,3026.5,2918.5,3026.0,52890.88355
2020-06-05,3026.0,3036.0,2962.0,2962.5,72071.576
2020-06-06,2962.5,2993.5,2942.5,2981.5,51266.5057
2020-06-07,2981.5,3020.5,2922.0,3020.5,50979.1455
2020-06-08,3020.5,3029.5,2998.0,3020.5,17885.97365
2020-06-09,3020.5,3060.5,2985.0,3032.5,30099.8448
2020-06-10,3032.5,3085.5,3000.0,3055.0,7757.33145
2020-06-11,3055.0,3079.5,2921.0,2922.5,141771.35495
2020-06-12,2922.5,2935.5,2857.5,2879.0,165753.80485
2020-06-13,2879.0,2989.0,2868.5,2912.0,181325.52135
2020-06-14,2912.0,2912.0,2904.0,2904.0,16379.4536
2020-06-15,2904.0,2912.5,2825.0,2837.5,895965.45665
2020-06-16,2837.5,2901.0,2819.0,2826.5,118907.69205
2020-06-17,2825.5,2886.5,2763.0,2801.5,132576.41785
2020-06-18,2801.5,2801.5,2768.5,2781.0,11576.41565
2020-06-19,2781.0,2781.0,2763.5,2766.0,61837.718
2020-06-20,2766.0,2766.0,2737.0,2753.0,44536.5328
2020-06-21,2753.0,2800.5,2676.5,2732.0,134496.56615
2020-06-22,2732.0,2828.5,2728.5,2822.5,125905.8387
2020-06-23,2817.0,2924.5,2816.0,2854.5,94544.72685
2020-06-24,2854.5,2863.0,2731.5,2743.0,101626.8736
2020-06-25,2743.0,2756.5,2700.0,2718.5,75264.45235
2020-06-26,2718.5,2727.5,2441.5,2452.0,365902.9276
2020-06-27,2452.0,2484.5,2338.0,2452.5,414785.43435
2020-06-28,2452.5,2472.5,2398.0,2439.5,49550.00305
2020-06-29,2439.5,2441.0,2397.0,2411.0,53107.76745
2020-06-30,2411.0,2413.0,2385.0,2406.0,150081.1819
2020-07-01,2406.0,2412.0,2364.5,2405.0,173387.4808
2020-07-02,2405.0,2405.5,2352.5,2372.0,158727.85935
2020-07-03,2372.0,2381.5,2347.5,2348.0,93028.91415
2020-07-04,2348.0,2348.0,2287.0,2291.5,47737.00755
2020-07-05,2291.5,2299.0,2241.5,2263.5,17686.08205
2020-07-06,2263.5,2288.5,2257.5,2275.5,177260.45085
2020-07-07,2275.5,2283.5,2257.5,2257.5,43201.9927
2020-07-08,2257.5,2280.0,2250.0,2275.0,49509.0081
2020-07-09,2275.0,2283.5,2217.5,2280.0,294399.2416
2020-07-10,2280.0,2322.0,2260.0,2269.0,175744.7147
2020-07-11,2269.0,2269.0,2237.5,2249.0,24914.30825
2020-07-12,2249.0,2249.5,2222.0,2233.0,4821.69535
2020-07-13,2233.0,2257.5,2157.0,2185.5,129345.24495
2020-07-14,2185.5,2206.0,2165.5,2175.5,58495.8214
2020-07-15,2175.5,2179.0,2144.5,2156.0,15597.4452
2020-07-16,2156.0,2166.5,2132.5,2142.0,24111.8231
2020-07-17,2142.0,2142.5,2008.5,2036.5,76692.7824
2020-07-18,2036.5,2049.0,1949.0,1992.0,89310.4283
2020-07-19,1992.0,1998.5,1944.5,1982.5,19226.16635
2020-07-20,1982.5,1991.0,1878.5,1886.5,62480.45415
2020-07-21,1886.5,1944.5,1833.0,1925.5,203370.1857
2020-07-22,1925.5,1976.5,1897.5,1958.5,56548.3077
2020-07-23,1958.5,1988.0,1920.0,1951.5,78981.22775
2020-07-24,1951.5,1964.0,1843.5,1861.0,78880.58405
2020-07-25,1861.0,1917.0,1820.0,1896.5,226838.36055
2020-07-26,1896.5,2108.0,1881.0,2004.0,76051.15035
2020-07-27,2004.0,3033.5,1980.0,2829.5,1437383.742
2020-07-28,2829.5,2980.0,2587.0,2638.5,248209.4411
2020-07-29,2638.5,2896.0,2562.5,2678.0,85700.20085
2020-07-30,2678.0,2770.0,2515.0,2658.5,658934.2498
2020-07-31,2658.5,2978.5,2565.5,2884.0,1337909.6486
2020-08-01,2884.0,3396.0,2794.0,3371.0,1206283.491
2020-08-02,3371.0,3634.0,2775.0,2891.0,746339.04755
2020-08-03,2891.0,3149.5,2843.5,2908.5,84601.0422
2020-08-04,2908.5,3040.5,2750.0,2851.5,115998.48655
2020-08-05,2851.5,3291.5,2725.0,3244.0,261828.81
2020-08-06,3244.0,3426.5,3099.5,3261.5,287253.73575
2020-08-07,3261.5,3354.5,2894.0,3100.0,204811.929
2020-08-08,3100.0,3236.5,3003.0,3174.5,94605.40745
2020-08-09,3174.5,3206.5,2991.5,3114.5,75830.15655
2020-08-10,3114.5,3490.5,2293.0,3272.5,407644.7942
2020-08-11,3272.5,3315.0,2658.0,2868.5,488268.11535
2020-08-12,2868.5,3064.0,2684.0,3028.0,379827.7901
2020-08-13,3028.0,3130.5,2773.0,3130.5,511392.57285
2020-08-14,3130.5,3314.5,2873.5,3135.0,436905.1606
2020-08-15,3135.0,3337.5,3064.5,3289.5,891430.2924
2020-08-16,3289.5,3349.5,3074.5,3281.0,563936.77625
2020-08-17,3281.0,3864.0,2835.5,3659.0,975455.11155
2020-08-18,3659.0,3746.5,3218.0,3259.5,701103.2814
2020-08-19,3259.5,3308.5,2905.0,3027.5,365297.69645
2020-08-20,3027.5,3140.5,2942.0,3074.0,65237.1877
2020-08-21,3074.0,3082.0,2715.0,2772.5,23706.4332
2020-08-22,2772.5,2898.0,2640.0,2873.0,54749.6663
2020-08-23,2873.0,2898.0,2729.5,2831.5,15598.3658
2020-08-24,2831.5,3015.5,2774.5,2926.0,50379.92775
2020-08-25,2926.0,2926.0,2357.0,2533.0,177328.3511
2020-08-26,2533.0,2698.0,2446.5,2622.0,138474.67245
2020-08-27,2622.0,2726.5,2319.0,2483.0,42558.83845
2020-08-28,2483.0,2695.5,2401.5,2632.0,109935.8515
2020-08-29,2632.0,2682.0,2545.0,2587.5,83595.18365
2020-08-30,2587.5,2836.5,2574.0,2826.5,122169.64185
2020-08-31,2826.5,2915.0,2687.0,2759.0,39002.58095
2020-09-01,2759.0,3186.5,2651.0,3026.0,167759.13515
2020-09-02,3026.0,3062.5,2237.5,2480.5,165201.6527
2020-09-03,2480.5,2533.0,1419.0,1487.0,290682.7047
2020-09-04,1487.0,1811.0,1390.0,1712.5,113562.4699
2020-09-05,1712.5,1762.0,1296.5,1496.5,116871.0127
2020-09-06,1496.5,1630.5,1430.5,1509.5,27570.4404
2020-09-07,1509.5,1682.0,1260.0,1596.0,307065.7233
2020-09-08,1596.0,1642.0,1256.0,1401.5,254739.04675
2020-09-09,1401.5,1520.5,1319.0,1411.0,84344.56265
2020-09-10,1411.0,1598.5,1406.0,1454.0,128321.00225
2020-09-11,1454.0,1492.5,1350.0,1462.0,154300.40825
2020-09-12,1462.0,1506.5,1320.0,1460.5,180195.69535
2020-09-13,1460.5,1599.0,1272.5,1351.0,73245.1568
2020-09-14,1351.0,1720.5,1298.0,1626.0,200183.1555
2020-09-15,1626.0,1887.0,1534.5,1765.0,120981.1309
2020-09-16,1765.0,2023.5,1616.5,1883.5,53901.45455
2020-09-17,1883.5,1990.5,1673.5,1834.0,83516.3014
2020-09-18,1834.0,1955.0,1721.0,1825.5,121636.29145
2020-09-19,1825.5,2107.5,1779.5,1972.0,135744.7283
2020-09-20,1972.0,1972.0,1625.0,1783.5,269585.3294
2020-09-21,1783.5,1830.5,1183.0,1293.5,294734.98995
2020-09-22,1293.5,1433.5,1227.5,1384.5,18472.0033
2020-09-23,1384.5,1391.0,953.5,1060.0,40137.9593
2020-09-24,1060.0,1635.0,1036.5,1517.0,364260.0812
2020-09-25,1517.0,1549.5,1470.0,1478.5,35818.3048
